GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),ALCOHOLTYPE (CODE),ALCOHOLTYPE (DISPLAY),ALCOHOLTYPE (URL),NATIONALSYSTEMTYPE (CODE),NATIONALSYSTEMTYPE (DISPLAY),NATIONALSYSTEMTYPE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1982,1982,,EUR,1982,1982,Europe,,,,,FRA,France,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.26,0.26000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1992,1992,,EUR,1992,1992,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,8.87,8.87000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1990,1990,,EUR,1990,1990,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.60,2.60000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1982,1982,,EUR,1982,1982,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.79,2.79000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1990,1990,,EUR,1990,1990,Europe,,,,,FRA,France,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.26,0.26000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1967,1967,,EUR,1967,1967,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,3.35,3.35000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1978,1978,,EUR,1978,1978,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,13.75,13.75000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1998,1998,,EUR,1998,1998,Europe,,,,,FRA,France,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.25,0.25000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1962,1962,,EUR,1962,1962,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,3.07,3.07000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1986,1986,,EUR,1986,1986,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.55,2.55000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1994,1994,,EUR,1994,1994,Europe,,,,,FRA,France,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.26,0.26000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1966,1966,,EUR,1966,1966,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.71,2.71000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1998,1998,,EUR,1998,1998,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.38,2.38000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1977,1977,,EUR,1977,1977,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,3.09,3.09000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1981,1981,,EUR,1981,1981,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,2.71,2.71000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1970,1970,,EUR,1970,1970,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,21.77,21.77000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1998,1998,,EUR,1998,1998,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,7.89,7.89000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1980,1980,,EUR,1980,1980,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,2.97,2.97000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1995,1995,,EUR,1995,1995,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,2.82,2.82000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1987,1987,,EUR,1987,1987,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,15.90,15.90000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1978,1978,,EUR,1978,1978,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,19.88,19.88000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1963,1963,,EUR,1963,1963,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,3.22,3.22000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1974,1974,,EUR,1974,1974,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,15.09,15.09000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1971,1971,,EUR,1971,1971,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,2.89,2.89000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1993,1993,,EUR,1993,1993,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,8.71,8.71000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1982,1982,,EUR,1982,1982,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,18.25,18.25000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1990,1990,,EUR,1990,1990,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,2.86,2.86000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1999,1999,,EUR,1999,1999,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.39,2.39000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1968,1968,,EUR,1968,1968,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.67,2.67000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1997,1997,,EUR,1997,1997,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,13.31,13.31000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1988,1988,,EUR,1988,1988,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,10.28,10.28000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1965,1965,,EUR,1965,1965,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,17.39,17.39000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1976,1976,,EUR,1976,1976,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,3.19,3.19000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1985,1985,,EUR,1985,1985,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,2.70,2.70000,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,1962,1962,,EUR,1962,1962,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,24.60,24.60000,,,,,
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/464,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,22.6 [24-],23.30000,22.60000,24.00000,,,
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/464,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,15.9 [16.9-],16.40000,15.90000,16.90000,,,
SA_0000001404,"Alcohol, drinkers only per capita (15+)consumption in litres of pure alcohol",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/464,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,7.9 [8.4-],8.10000,7.90000,8.40000,,,
SA_0000001409,"Alcohol, abstainers lifetime (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/460,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,14.6,,,,,,
SA_0000001409,"Alcohol, abstainers lifetime (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/460,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,9.8,,,,,,
SA_0000001409,"Alcohol, abstainers lifetime (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/460,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,4.7,,,,,,
SA_0000001414,"Alcohol, former drinkers (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/457,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,19.8,,,,,,
SA_0000001414,"Alcohol, former drinkers (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/457,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,9.5,,,,,,
SA_0000001414,"Alcohol, former drinkers (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/457,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,14.8,,,,,,
SA_0000001413,"Alcohol, consumers past 12 months (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,FMLE,Female,,,,,,,,65.6,,,,,,
SA_0000001413,"Alcohol, consumers past 12 months (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,MLE,Male,,,,,,,,85.8,,,,,,
SA_0000001413,"Alcohol, consumers past 12 months (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,BTSX,Both sexes,,,,,,,,75.3,,,,,,
SA_0000001398,"Alcohol, consumption of pure alcohol by type of beverage (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,20.7,,,,,,
SA_0000001398,"Alcohol, consumption of pure alcohol by type of beverage (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,1.7,,,,,,
SA_0000001398,"Alcohol, consumption of pure alcohol by type of beverage (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,18.8,,,,,,
SA_0000001398,"Alcohol, consumption of pure alcohol by type of beverage (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,,,,PUBLISHED,Published,,2016,2016,,EUR,2016,2016,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,58.8,,,,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.31,2.31000,1.46901,3.17377,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,FRA,France,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.41,0.41000,0.26263,0.57127,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,2.66,2.66000,1.57328,3.74087,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,13.92,13.92000,10.56981,17.52278,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2000,2000,,EUR,2000,2000,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,8.54,8.54000,5.55831,11.94918,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.36,2.36000,1.47749,3.30462,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,FRA,France,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.41,0.41000,0.25149,0.56343,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,2.76,2.76000,1.67547,3.84989,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,14.15,14.15000,10.53875,18.01225,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2001,2001,,EUR,2001,2001,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,8.62,8.62000,5.10270,12.18583,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2002,2002,,EUR,2002,2002,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.25,2.25000,1.30619,3.14879,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2002,2002,,EUR,2002,2002,Europe,,,,,FRA,France,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.41,0.41000,0.26131,0.55908,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2002,2002,,EUR,2002,2002,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,2.74,2.74000,1.62690,3.88406,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2002,2002,,EUR,2002,2002,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,13.92,13.92000,10.07481,17.52551,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2002,2002,,EUR,2002,2002,Europe,,,,,FRA,France,,,,,SA_WINE,Wine,,,,,8.52,8.52000,5.13011,11.72703,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2003,2003,,EUR,2003,2003,Europe,,,,,FRA,France,,,,,SA_BEER,Beer,,,,,2.29,2.29000,1.34189,3.17217,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2003,2003,,EUR,2003,2003,Europe,,,,,FRA,France,,,,,SA_OTHER_ALCOHOL,Other alcoholic beverages,,,,,0.34,0.34000,0.21045,0.47168,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2003,2003,,EUR,2003,2003,Europe,,,,,FRA,France,,,,,SA_SPIRITS,Spirits,,,,,2.65,2.65000,1.66793,3.67995,,,
SA_0000001400,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462,GISAHFRA,Data source,,PUBLISHED,Published,,2003,2003,,EUR,2003,2003,Europe,,,,,FRA,France,,,,,SA_TOTAL,All types,,,,,13.45,13.45000,10.02340,16.82083,,,
