GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2008,2008,,EUR,Europe,,FRA,2008,2008,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,3.4 [1.9-5.3],3.40000,1.90000,5.30000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2009,2009,,EUR,Europe,,FRA,2009,2009,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,3.3 [1.8-5.3],3.30000,1.80000,5.30000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2010,2010,,EUR,Europe,,FRA,2010,2010,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,3.3 [1.8-5.3],3.30000,1.80000,5.30000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2011,2011,,EUR,Europe,,FRA,2011,2011,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,3.2 [1.8-5.3],3.20000,1.80000,5.30000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1975,1975,,EUR,Europe,,FRA,1975,1975,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,1.9 [0.7-3.9],1.90000,0.70000,3.90000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1976,1976,,EUR,Europe,,FRA,1976,1976,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,1.9 [0.7-3.7],1.90000,0.70000,3.70000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1977,1977,,EUR,Europe,,FRA,1977,1977,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,1.8 [0.7-3.5],1.80000,0.70000,3.50000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1991,1991,,EUR,Europe,,FRA,1991,1991,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,1.2 [0.6-2.0],1.20000,0.60000,2.00000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1992,1992,,EUR,Europe,,FRA,1992,1992,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,1.1 [0.6-1.9],1.10000,0.60000,1.90000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1993,1993,,EUR,Europe,,FRA,1993,1993,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,1.1 [0.6-1.9],1.10000,0.60000,1.90000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1994,1994,,EUR,Europe,,FRA,1994,1994,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,1.1 [0.6-1.8],1.10000,0.60000,1.80000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2007,2007,,EUR,Europe,,FRA,2007,2007,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,0.7 [0.3-1.2],0.70000,0.30000,1.20000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2008,2008,,EUR,Europe,,FRA,2008,2008,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,0.7 [0.3-1.2],0.70000,0.30000,1.20000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2009,2009,,EUR,Europe,,FRA,2009,2009,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,0.6 [0.3-1.1],0.60000,0.30000,1.10000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2010,2010,,EUR,Europe,,FRA,2010,2010,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,0.6 [0.3-1.1],0.60000,0.30000,1.10000,,,
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2011,2011,,EUR,Europe,,FRA,2011,2011,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,0.6 [0.3-1.1],0.60000,0.30000,1.10000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1975,1975,,EUR,Europe,,FRA,1975,1975,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,3.9 [2.1-6.6],3.90000,2.10000,6.60000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1976,1976,,EUR,Europe,,FRA,1976,1976,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,3.8 [2.1-6.3],3.80000,2.10000,6.30000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1977,1977,,EUR,Europe,,FRA,1977,1977,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,3.7 [2.1-6.0],3.70000,2.10000,6.00000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1991,1991,,EUR,Europe,,FRA,1991,1991,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,2.7 [1.8-4.0],2.70000,1.80000,4.00000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1992,1992,,EUR,Europe,,FRA,1992,1992,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,2.7 [1.7-3.9],2.70000,1.70000,3.90000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1993,1993,,EUR,Europe,,FRA,1993,1993,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,2.6 [1.7-3.8],2.60000,1.70000,3.80000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1994,1994,,EUR,Europe,,FRA,1994,1994,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,2.5 [1.6-3.7],2.50000,1.60000,3.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2007,2007,,EUR,Europe,,FRA,2007,2007,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,1.9 [1.2-2.8],1.90000,1.20000,2.80000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2008,2008,,EUR,Europe,,FRA,2008,2008,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,1.8 [1.1-2.8],1.80000,1.10000,2.80000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2009,2009,,EUR,Europe,,FRA,2009,2009,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,1.8 [1.1-2.8],1.80000,1.10000,2.80000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2010,2010,,EUR,Europe,,FRA,2010,2010,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,1.8 [1.1-2.7],1.80000,1.10000,2.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2011,2011,,EUR,Europe,,FRA,2011,2011,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,1.7 [1.0-2.7],1.70000,1.00000,2.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1975,1975,,EUR,Europe,,FRA,1975,1975,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,5.7 [2.5-10.5],5.70000,2.50000,10.50000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1976,1976,,EUR,Europe,,FRA,1976,1976,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,5.5 [2.6-10.1],5.50000,2.60000,10.10000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1977,1977,,EUR,Europe,,FRA,1977,1977,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,5.4 [2.6-9.7],5.40000,2.60000,9.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1991,1991,,EUR,Europe,,FRA,1991,1991,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,4.2 [2.5-6.6],4.20000,2.50000,6.60000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1992,1992,,EUR,Europe,,FRA,1992,1992,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,4.1 [2.4-6.5],4.10000,2.40000,6.50000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1993,1993,,EUR,Europe,,FRA,1993,1993,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,4.0 [2.4-6.3],4.00000,2.40000,6.30000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1994,1994,,EUR,Europe,,FRA,1994,1994,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,3.9 [2.3-6.1],3.90000,2.30000,6.10000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2007,2007,,EUR,Europe,,FRA,2007,2007,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,3.0 [1.7-4.8],3.00000,1.70000,4.80000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2008,2008,,EUR,Europe,,FRA,2008,2008,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,3.0 [1.7-4.8],3.00000,1.70000,4.80000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2009,2009,,EUR,Europe,,FRA,2009,2009,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,2.9 [1.6-4.8],2.90000,1.60000,4.80000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2010,2010,,EUR,Europe,,FRA,2010,2010,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,2.9 [1.6-4.7],2.90000,1.60000,4.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2011,2011,,EUR,Europe,,FRA,2011,2011,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,2.9 [1.5-4.7],2.90000,1.50000,4.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1975,1975,,EUR,Europe,,FRA,1975,1975,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,1.9 [0.7-3.9],1.90000,0.70000,3.90000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1976,1976,,EUR,Europe,,FRA,1976,1976,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,1.9 [0.7-3.7],1.90000,0.70000,3.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1977,1977,,EUR,Europe,,FRA,1977,1977,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,1.8 [0.7-3.5],1.80000,0.70000,3.50000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1991,1991,,EUR,Europe,,FRA,1991,1991,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,1.1 [0.6-1.9],1.10000,0.60000,1.90000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1992,1992,,EUR,Europe,,FRA,1992,1992,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,1.1 [0.5-1.8],1.10000,0.50000,1.80000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1993,1993,,EUR,Europe,,FRA,1993,1993,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,1.0 [0.5-1.8],1.00000,0.50000,1.80000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,1994,1994,,EUR,Europe,,FRA,1994,1994,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,1.0 [0.5-1.7],1.00000,0.50000,1.70000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2007,2007,,EUR,Europe,,FRA,2007,2007,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,0.6 [0.3-1.0],0.60000,0.30000,1.00000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2008,2008,,EUR,Europe,,FRA,2008,2008,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,0.6 [0.3-1.0],0.60000,0.30000,1.00000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2009,2009,,EUR,Europe,,FRA,2009,2009,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,0.5 [0.3-1.0],0.50000,0.30000,1.00000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2010,2010,,EUR,Europe,,FRA,2010,2010,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,0.5 [0.2-1.0],0.50000,0.20000,1.00000,,,
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18.5 (crude estimate) (%)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4804,PUBLISHED,Published,,2011,2011,,EUR,Europe,,FRA,2011,2011,France,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,0.5 [0.2-0.9],0.50000,0.20000,0.90000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1980,1980,,EUR,Europe,,FRA,1980,1980,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.4 [23.6-25.2],24.40000,23.60000,25.20000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1981,1981,,EUR,Europe,,FRA,1981,1981,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.4 [23.7-25.1],24.40000,23.70000,25.10000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1982,1982,,EUR,Europe,,FRA,1982,1982,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.4 [23.7-25.1],24.40000,23.70000,25.10000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1983,1983,,EUR,Europe,,FRA,1983,1983,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.4 [23.8-25.1],24.40000,23.80000,25.10000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1996,1996,,EUR,Europe,,FRA,1996,1996,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.7 [24.3-25.1],24.70000,24.30000,25.10000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1997,1997,,EUR,Europe,,FRA,1997,1997,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.7 [24.3-25.1],24.70000,24.30000,25.10000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1998,1998,,EUR,Europe,,FRA,1998,1998,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.8 [24.4-25.1],24.80000,24.40000,25.10000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1999,1999,,EUR,Europe,,FRA,1999,1999,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,24.8 [24.4-25.2],24.80000,24.40000,25.20000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2013,2013,,EUR,Europe,,FRA,2013,2013,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,25.0 [24.5-25.6],25.00000,24.50000,25.60000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2014,2014,,EUR,Europe,,FRA,2014,2014,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,25.0 [24.4-25.7],25.00000,24.40000,25.70000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2015,2015,,EUR,Europe,,FRA,2015,2015,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,25.0 [24.3-25.7],25.00000,24.30000,25.70000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,2016,2016,,EUR,Europe,,FRA,2016,2016,France,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,25.0 [24.3-25.8],25.00000,24.30000,25.80000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1980,1980,,EUR,Europe,,FRA,1980,1980,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.1 [22.9-25.4],24.10000,22.90000,25.40000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1981,1981,,EUR,Europe,,FRA,1981,1981,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.1 [23.0-25.3],24.10000,23.00000,25.30000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1982,1982,,EUR,Europe,,FRA,1982,1982,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.1 [23.1-25.2],24.10000,23.10000,25.20000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1983,1983,,EUR,Europe,,FRA,1983,1983,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.1 [23.1-25.1],24.10000,23.10000,25.10000,,,
NCD_BMI_MEAN,Mean BMI (kg/m&#xb2;) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2388,PUBLISHED,Published,,1996,1996,,EUR,Europe,,FRA,1996,1996,France,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,24.3 [23.7-24.9],24.30000,23.70000,24.90000,,,
